execution_time,timestamp,cpu_utilization,memory_usage,pixel,fps,success,distance,consumption
16,2023-06-06 18:52:44.576818,31.4,49.0,25440,12,False,27.0,7
17,2023-06-06 18:52:44.661748,33.3,49.0,25440,12,False,27.0,7
21,2023-06-06 18:52:44.749635,25.0,49.0,25440,12,False,27.0,7
26,2023-06-06 18:52:44.838399,51.4,49.0,25440,12,False,27.0,7
20,2023-06-06 18:52:44.915827,10.7,49.0,25440,12,False,27.0,7
21,2023-06-06 18:52:45.001249,11.4,49.0,25440,12,False,27.0,7
21,2023-06-06 18:52:45.085614,8.8,49.0,25440,12,False,27.0,7
20,2023-06-06 18:52:45.169974,6.1,49.0,25440,12,False,27.0,7
21,2023-06-06 18:52:45.254439,11.4,49.0,25440,12,False,27.0,7
21,2023-06-06 18:52:45.338784,6.1,49.0,25440,12,False,27.0,7
20,2023-06-06 18:52:45.422995,14.3,49.0,25440,12,False,27.0,7
20,2023-06-06 18:52:45.507068,6.1,49.0,25440,12,False,27.0,7
21,2023-06-06 18:52:45.591527,33.3,49.1,25440,12,False,27.0,7
20,2023-06-06 18:52:45.675561,38.2,49.1,25440,12,False,27.0,7
21,2023-06-06 18:52:45.760310,12.1,49.0,25440,12,False,27.0,7
23,2023-06-06 18:52:45.845947,27.8,49.0,25440,12,False,27.0,7
21,2023-06-06 18:52:45.927650,9.1,49.0,25440,12,False,27.0,7
21,2023-06-06 18:52:46.011204,12.1,49.0,25440,12,False,27.0,7
20,2023-06-06 18:52:46.094356,3.1,49.0,25440,12,False,27.0,7
21,2023-06-06 18:52:46.179109,8.8,49.0,25440,12,False,27.0,7
20,2023-06-06 18:52:46.261828,3.2,49.0,25440,12,False,27.0,7
22,2023-06-06 18:52:46.347577,13.9,49.0,25440,12,False,27.0,7
21,2023-06-06 18:52:46.430091,6.1,49.0,25440,12,False,27.0,7
21,2023-06-06 18:52:46.513989,9.1,49.0,25440,12,False,27.0,7
20,2023-06-06 18:52:46.596779,33.3,49.0,25440,12,False,27.0,7
21,2023-06-06 18:52:46.681794,37.1,49.0,25440,12,False,27.0,7
21,2023-06-06 18:52:46.765446,15.2,49.0,25440,12,False,27.0,7
27,2023-06-06 18:52:46.855153,17.6,49.0,25440,12,False,27.0,7
21,2023-06-06 18:52:46.933309,9.7,49.0,25440,12,False,27.0,7
21,2023-06-06 18:52:47.017047,8.8,49.0,25440,12,False,27.0,7
21,2023-06-06 18:52:47.101411,6.1,49.0,25440,12,False,27.0,7
22,2023-06-06 18:52:47.186596,11.8,49.0,25440,12,False,27.0,7
21,2023-06-06 18:52:47.269533,6.2,49.0,25440,12,False,27.0,7
21,2023-06-06 18:52:47.353597,6.1,49.0,25440,12,False,27.0,7
21,2023-06-06 18:52:47.437261,6.1,49.0,25440,12,False,27.0,7
21,2023-06-06 18:52:47.521035,14.7,49.0,25440,12,False,27.0,7
20,2023-06-06 18:52:47.604560,33.3,49.1,25440,12,False,27.0,7
21,2023-06-06 18:52:47.689177,38.2,49.1,25440,12,False,27.0,7
27,2023-06-06 18:52:47.779601,16.7,49.1,25440,12,False,27.0,7
21,2023-06-06 18:52:47.857179,20.0,49.1,25440,12,False,27.0,7
20,2023-06-06 18:52:47.941402,6.1,49.1,25440,12,False,27.0,7
20,2023-06-06 18:52:48.025453,8.8,49.1,25440,12,False,27.0,7
20,2023-06-06 18:52:48.109721,6.1,49.1,25440,12,False,27.0,7
20,2023-06-06 18:52:48.193580,6.1,49.1,25440,12,False,27.0,7
32,2023-06-06 18:52:48.240932,40.0,49.1,25440,12,False,27.0,7
20,2023-06-06 18:52:48.312541,10.3,49.1,25440,12,False,27.0,7
20,2023-06-06 18:52:48.396530,9.1,49.1,25440,12,False,27.0,7
20,2023-06-06 18:52:48.480382,6.3,49.1,25440,12,False,27.0,7
20,2023-06-06 18:52:48.564426,21.2,49.1,25440,12,False,27.0,7
20,2023-06-06 18:52:48.648663,40.0,49.1,25440,12,False,27.0,7
20,2023-06-06 18:52:48.732443,23.5,49.1,25440,12,False,27.0,7
33,2023-06-06 18:52:48.828917,16.7,49.1,25440,12,False,27.0,7
21,2023-06-06 18:52:48.900381,10.3,49.1,25440,12,False,27.0,7
22,2023-06-06 18:52:48.986114,9.1,49.1,25440,12,False,27.0,7
20,2023-06-06 18:52:49.068465,9.1,49.1,25440,12,False,27.0,7
21,2023-06-06 18:52:49.152735,6.1,49.1,25440,12,False,27.0,7
21,2023-06-06 18:52:49.237093,8.8,49.1,25440,12,False,27.0,7
21,2023-06-06 18:52:49.321376,8.8,49.1,25440,12,False,27.0,7
20,2023-06-06 18:52:49.405802,11.8,49.1,25440,12,False,27.0,7
20,2023-06-06 18:52:49.490169,6.1,49.1,25440,12,False,27.0,7
27,2023-06-06 18:52:49.580958,30.6,49.1,25440,12,False,27.0,7
20,2023-06-06 18:52:49.658294,33.3,49.0,25440,12,False,27.0,7
23,2023-06-06 18:52:49.745327,22.2,49.0,25440,12,True,349.0,7
21,2023-06-06 18:52:49.827349,15.6,49.0,25440,12,False,349.0,7
20,2023-06-06 18:52:49.910244,39.4,49.0,25440,12,False,349.0,7
20,2023-06-06 18:52:49.994180,30.3,49.0,25440,12,False,349.0,7
21,2023-06-06 18:52:50.078488,8.6,49.0,25440,12,False,349.0,7
23,2023-06-06 18:52:50.164364,6.3,49.0,25440,12,False,349.0,7
20,2023-06-06 18:52:50.245948,11.8,49.0,25440,12,False,349.0,7
20,2023-06-06 18:52:50.330214,6.3,49.0,25440,12,False,349.0,7
20,2023-06-06 18:52:50.414090,13.9,49.0,25440,12,False,349.0,7
20,2023-06-06 18:52:50.497978,6.1,49.0,25440,12,False,349.0,7
21,2023-06-06 18:52:50.582555,32.4,49.0,25440,12,False,349.0,7
21,2023-06-06 18:52:50.666997,37.1,49.0,25440,12,False,349.0,7
21,2023-06-06 18:52:50.751058,15.6,49.0,25440,12,False,349.0,7
28,2023-06-06 18:52:50.841445,25.7,49.0,25440,12,False,349.0,7
24,2023-06-06 18:52:50.921732,6.5,49.0,25440,12,True,225.0,7
23,2023-06-06 18:52:51.005251,14.3,49.0,25440,12,True,10.0,7
26,2023-06-06 18:52:51.092393,8.6,49.0,25440,12,True,43.0,7
22,2023-06-06 18:52:51.171815,9.4,49.0,25440,12,False,43.0,7
21,2023-06-06 18:52:51.254832,6.3,49.0,25440,12,False,43.0,7
21,2023-06-06 18:52:51.338532,9.1,49.0,25440,12,False,43.0,7
21,2023-06-06 18:52:51.422767,11.8,49.0,25440,12,False,43.0,7
21,2023-06-06 18:52:51.506365,13.9,49.0,25440,12,False,43.0,7
20,2023-06-06 18:52:51.590068,25.8,49.0,25440,12,False,43.0,7
21,2023-06-06 18:52:51.674913,38.2,49.1,25440,12,False,43.0,7
23,2023-06-06 18:52:51.760334,9.7,49.1,25440,12,True,437.0,7
30,2023-06-06 18:52:51.851611,18.9,49.1,25440,12,False,437.0,7
21,2023-06-06 18:52:51.925478,7.4,49.1,25440,12,False,437.0,7
21,2023-06-06 18:52:52.009818,11.8,49.1,25440,12,False,437.0,7
21,2023-06-06 18:52:52.093476,8.8,49.1,25440,12,False,437.0,7
20,2023-06-06 18:52:52.177676,6.1,49.1,25440,12,False,437.0,7
21,2023-06-06 18:52:52.262035,9.1,49.1,25440,12,False,437.0,7
23,2023-06-06 18:52:52.347778,5.9,49.1,25440,12,True,117.0,7
23,2023-06-06 18:52:52.431335,6.3,49.0,25440,12,True,27.0,7
21,2023-06-06 18:52:52.512712,6.2,49.0,25440,12,False,27.0,7
21,2023-06-06 18:52:52.597351,36.4,49.1,25440,12,False,27.0,7
20,2023-06-06 18:52:52.680584,40.0,49.1,25440,12,False,27.0,7
21,2023-06-06 18:52:52.765079,15.2,49.1,25440,12,False,27.0,7
20,2023-06-06 18:52:52.848375,21.2,49.1,25440,12,False,27.0,7
20,2023-06-06 18:52:52.932095,8.8,49.1,25440,12,False,27.0,7
20,2023-06-06 18:52:53.016098,11.4,49.1,25440,12,False,27.0,7
20,2023-06-06 18:52:53.100370,3.1,49.1,25440,12,False,27.0,7
23,2023-06-06 18:52:53.187071,11.4,49.1,25440,12,False,27.0,7
21,2023-06-06 18:52:53.268708,6.5,49.1,25440,12,False,27.0,7
22,2023-06-06 18:52:53.354324,11.1,49.1,25440,12,False,27.0,7
22,2023-06-06 18:52:53.438886,6.1,49.1,25440,12,False,27.0,7
21,2023-06-06 18:52:53.522264,6.5,49.1,25440,12,False,27.0,7
22,2023-06-06 18:52:53.607009,37.1,49.1,25440,12,False,27.0,7
21,2023-06-06 18:52:53.691334,35.3,49.1,25440,12,False,27.0,7
25,2023-06-06 18:52:53.779397,14.7,49.1,25440,12,False,27.0,7
28,2023-06-06 18:52:53.865883,25.0,49.1,25440,12,False,27.0,7
21,2023-06-06 18:52:53.943243,12.5,49.1,25440,12,False,27.0,7
21,2023-06-06 18:52:54.027391,8.8,49.1,25440,12,False,27.0,7
21,2023-06-06 18:52:54.111067,6.1,49.1,25440,12,False,27.0,7
21,2023-06-06 18:52:54.194768,9.1,49.1,25440,12,False,27.0,7
21,2023-06-06 18:52:54.278490,6.1,49.1,25440,12,False,27.0,7
21,2023-06-06 18:52:54.362093,9.1,49.0,25440,12,False,27.0,7
21,2023-06-06 18:52:54.446180,11.8,49.0,25440,12,False,27.0,7
34,2023-06-06 18:52:54.543315,33.3,49.0,25440,12,False,27.0,6
16,2023-06-06 18:52:54.608623,63.0,49.1,25440,12,False,27.0,6
16,2023-06-06 18:52:54.693269,45.5,49.0,25440,12,False,27.0,6
18,2023-06-06 18:52:54.778843,11.8,49.0,25440,12,False,27.0,6
25,2023-06-06 18:52:54.870111,19.4,49.0,25440,12,False,27.0,6
16,2023-06-06 18:52:54.944888,12.9,49.0,25440,12,False,27.0,6
15,2023-06-06 18:52:55.028048,30.3,49.0,25440,12,False,27.0,6
15,2023-06-06 18:52:55.112151,30.3,49.0,25440,12,False,27.0,6
15,2023-06-06 18:52:55.196382,3.1,49.0,25440,12,False,27.0,6
16,2023-06-06 18:52:55.281098,3.1,49.0,25440,12,False,27.0,6
16,2023-06-06 18:52:55.364831,11.4,49.0,25440,12,False,27.0,6
16,2023-06-06 18:52:55.448642,6.1,49.0,25440,12,False,27.0,6
16,2023-06-06 18:52:55.532692,35.3,49.0,25440,12,False,27.0,6
15,2023-06-06 18:52:55.615839,54.5,49.1,25440,12,False,27.0,6
15,2023-06-06 18:52:55.699817,34.4,49.0,25440,12,False,27.0,6
17,2023-06-06 18:52:55.785594,11.8,49.0,25440,12,False,27.0,6
17,2023-06-06 18:52:55.870433,20.6,49.0,25440,12,False,27.0,6
16,2023-06-06 18:52:55.953735,6.3,49.0,25440,12,False,27.0,6
16,2023-06-06 18:52:56.038133,11.4,49.0,25440,12,False,27.0,6
17,2023-06-06 18:52:56.122321,3.1,49.0,25440,12,False,27.0,6
17,2023-06-06 18:52:56.206069,8.8,49.0,25440,12,False,27.0,6
16,2023-06-06 18:52:56.289513,9.1,49.0,25440,12,False,27.0,6
16,2023-06-06 18:52:56.374111,6.1,49.0,25440,12,False,27.0,6
16,2023-06-06 18:52:56.457583,8.8,49.0,25440,12,False,27.0,6
18,2023-06-06 18:52:56.543390,15.2,49.0,25440,12,False,27.0,6
15,2023-06-06 18:52:56.625430,31.2,49.0,25440,12,False,27.0,6
15,2023-06-06 18:52:56.709809,32.4,49.0,25440,12,False,27.0,6
16,2023-06-06 18:52:56.795020,12.1,49.0,25440,12,False,27.0,6
16,2023-06-06 18:52:56.879110,25.0,49.0,25440,12,False,27.0,6
16,2023-06-06 18:52:56.962870,6.1,49.0,25440,12,False,27.0,6
16,2023-06-06 18:52:57.046485,11.8,49.0,25440,12,False,27.0,6
16,2023-06-06 18:52:57.130395,6.1,49.0,25440,12,False,27.0,6
16,2023-06-06 18:52:57.213966,6.1,49.0,25440,12,False,27.0,6
16,2023-06-06 18:52:57.297446,11.8,49.0,25440,12,False,27.0,6
16,2023-06-06 18:52:57.381798,6.1,49.0,25440,12,False,27.0,6
16,2023-06-06 18:52:57.466296,11.4,49.0,25440,12,False,27.0,6
16,2023-06-06 18:52:57.551405,20.0,49.0,25440,12,False,27.0,6
16,2023-06-06 18:52:57.635613,31.2,49.0,25440,12,False,27.0,6
15,2023-06-06 18:52:57.718600,32.4,49.0,25440,12,False,27.0,6
23,2023-06-06 18:52:57.811091,21.6,49.0,25440,12,False,27.0,6
17,2023-06-06 18:52:57.889365,9.7,49.0,25440,12,False,27.0,6
17,2023-06-06 18:52:57.973789,3.1,49.0,25440,12,False,27.0,6
17,2023-06-06 18:52:58.058054,6.1,49.0,25440,12,False,27.0,6
17,2023-06-06 18:52:58.142198,13.9,49.0,25440,12,False,27.0,6
17,2023-06-06 18:52:58.225806,9.1,49.0,25440,12,False,27.0,6
16,2023-06-06 18:52:58.309822,8.8,49.0,25440,12,False,27.0,6
16,2023-06-06 18:52:58.393433,9.1,49.0,25440,12,False,27.0,6
25,2023-06-06 18:52:58.433182,37.5,49.0,25440,12,False,27.0,6
15,2023-06-06 18:52:58.508313,10.0,49.0,25440,12,False,27.0,6
16,2023-06-06 18:52:58.592910,32.4,49.0,25440,12,False,27.0,6
16,2023-06-06 18:52:58.676429,38.2,49.1,25440,12,False,27.0,6
16,2023-06-06 18:52:58.760613,15.2,49.0,25440,12,False,27.0,6
19,2023-06-06 18:52:58.847567,23.5,49.0,25440,12,False,27.0,6
16,2023-06-06 18:52:58.928340,6.2,49.0,25440,12,False,27.0,6
16,2023-06-06 18:52:59.012015,9.1,49.0,25440,12,False,27.0,6
26,2023-06-06 18:52:59.105610,22.9,49.0,25440,12,False,27.0,6
16,2023-06-06 18:52:59.179658,10.3,49.0,25440,12,False,27.0,6
17,2023-06-06 18:52:59.264723,25.0,49.0,25440,12,False,27.0,6
16,2023-06-06 18:52:59.347448,13.3,49.0,25440,12,False,27.0,6
17,2023-06-06 18:52:59.431827,26.5,49.0,25440,12,False,27.0,6
21,2023-06-06 18:52:59.520499,25.7,49.0,25440,12,False,27.0,6
16,2023-06-06 18:52:59.599162,43.8,49.1,25440,12,False,27.0,6
18,2023-06-06 18:52:59.684715,50.0,49.0,25440,12,False,27.0,6
15,2023-06-06 18:52:59.765875,16.7,49.0,25440,12,False,27.0,6
25,2023-06-06 18:52:59.860093,23.7,49.0,25440,12,False,27.0,6
18,2023-06-06 18:52:59.937113,13.3,49.0,25440,12,True,349.0,6
16,2023-06-06 18:53:00.018921,12.5,49.0,25440,12,False,349.0,6
16,2023-06-06 18:53:00.102533,25.7,49.0,25440,12,False,349.0,6
15,2023-06-06 18:53:00.186571,30.3,49.0,25440,12,False,349.0,6
16,2023-06-06 18:53:00.271765,23.5,49.0,25440,12,False,349.0,6
16,2023-06-06 18:53:00.356138,9.1,49.0,25440,12,False,349.0,6
21,2023-06-06 18:53:00.444650,25.7,49.0,25440,12,False,349.0,6
17,2023-06-06 18:53:00.525357,54.5,49.0,25440,12,False,349.0,6
23,2023-06-06 18:53:00.621291,73.0,49.1,25440,12,False,349.0,6
30,2023-06-06 18:53:00.711787,88.6,49.1,25440,12,False,349.0,6
17,2023-06-06 18:53:00.783403,48.3,49.1,25440,12,False,349.0,6
18,2023-06-06 18:53:00.868380,48.5,49.1,25440,12,False,349.0,6
16,2023-06-06 18:53:00.949980,22.6,49.1,25440,12,False,349.0,6
17,2023-06-06 18:53:01.034324,9.1,49.1,25440,12,False,349.0,6
18,2023-06-06 18:53:01.119760,13.9,49.1,25440,12,True,225.0,6
19,2023-06-06 18:53:01.205029,8.8,49.1,25440,12,True,10.0,6
20,2023-06-06 18:53:01.290347,14.3,49.1,25440,12,True,43.0,6
16,2023-06-06 18:53:01.370072,9.4,49.1,25440,12,False,43.0,6
17,2023-06-06 18:53:01.455107,9.1,49.1,25440,12,False,43.0,6
17,2023-06-06 18:53:01.538818,14.7,49.1,25440,12,False,43.0,6
15,2023-06-06 18:53:01.620926,31.2,49.1,25440,12,False,43.0,6
15,2023-06-06 18:53:01.705223,38.2,49.1,25440,12,False,43.0,6
17,2023-06-06 18:53:01.790777,14.7,49.0,25440,12,False,43.0,6
22,2023-06-06 18:53:01.879472,25.0,49.0,25440,12,False,43.0,6
19,2023-06-06 18:53:01.960956,9.1,49.0,25440,12,True,437.0,6
16,2023-06-06 18:53:02.042272,9.4,49.0,25440,12,False,437.0,6
17,2023-06-06 18:53:02.127481,8.8,49.0,25440,12,False,437.0,6
17,2023-06-06 18:53:02.211715,9.1,49.0,25440,12,False,437.0,6
17,2023-06-06 18:53:02.295327,8.8,49.0,25440,12,False,437.0,6
17,2023-06-06 18:53:02.379062,6.3,49.0,25440,12,False,437.0,6
17,2023-06-06 18:53:02.462585,11.4,49.0,25440,12,False,437.0,6
19,2023-06-06 18:53:02.548956,17.6,49.0,25440,12,True,117.0,6
18,2023-06-06 18:53:02.631182,36.4,49.0,25440,12,True,27.0,6
15,2023-06-06 18:53:02.712968,26.7,49.0,25440,12,False,27.0,6
17,2023-06-06 18:53:02.798595,23.7,49.0,25440,12,False,27.0,6
17,2023-06-06 18:53:02.882484,21.9,49.0,25440,12,False,27.0,6
16,2023-06-06 18:53:02.965631,6.2,49.0,25440,12,False,27.0,6
16,2023-06-06 18:53:03.049488,8.8,49.0,25440,12,False,27.0,6
16,2023-06-06 18:53:03.133454,6.3,49.0,25440,12,False,27.0,6
16,2023-06-06 18:53:03.217183,8.8,49.0,25440,12,False,27.0,6
16,2023-06-06 18:53:03.301225,6.3,49.0,25440,12,False,27.0,6
16,2023-06-06 18:53:03.384873,6.1,49.0,25440,12,False,27.0,6
16,2023-06-06 18:53:03.468623,11.8,49.0,25440,12,False,27.0,6
16,2023-06-06 18:53:03.552318,20.6,49.0,25440,12,False,27.0,6
15,2023-06-06 18:53:03.635372,35.3,49.1,25440,12,False,27.0,6
15,2023-06-06 18:53:03.719195,30.3,49.1,25440,12,False,27.0,6
23,2023-06-06 18:53:03.810903,20.0,49.0,25440,12,False,27.0,6
16,2023-06-06 18:53:03.887105,10.3,49.0,25440,12,False,27.0,6
16,2023-06-06 18:53:03.971473,11.4,49.0,25440,12,False,27.0,6
15,2023-06-06 18:53:04.054740,9.1,49.0,25440,12,False,27.0,6
16,2023-06-06 18:53:04.139003,6.1,49.0,25440,12,False,27.0,6
16,2023-06-06 18:53:04.223536,8.8,49.0,25440,12,False,27.0,6
16,2023-06-06 18:53:04.308306,6.1,49.0,25440,12,False,27.0,6
16,2023-06-06 18:53:04.391920,6.3,49.0,25440,12,False,27.0,6
16,2023-06-06 18:53:04.475754,6.1,49.0,25440,12,False,27.0,6
16,2023-06-06 18:53:04.560067,21.9,49.0,25440,12,False,27.0,6
16,2023-06-06 18:53:04.643735,33.3,49.0,25440,12,False,27.0,6
15,2023-06-06 18:53:04.727277,29.4,49.0,25440,12,False,27.0,6
16,2023-06-06 18:53:04.812185,12.1,49.0,25440,12,False,27.0,6
16,2023-06-06 18:53:04.896030,16.1,49.0,25440,12,False,27.0,6
16,2023-06-06 18:53:04.979926,8.8,49.0,25440,12,False,27.0,6
16,2023-06-06 18:53:05.063589,9.1,49.0,25440,12,False,27.0,6
16,2023-06-06 18:53:05.147494,6.2,49.0,25440,12,False,27.0,6
16,2023-06-06 18:53:05.231371,15.2,49.0,25440,12,False,27.0,6
15,2023-06-06 18:53:05.314187,42.9,49.0,25440,12,False,27.0,6
16,2023-06-06 18:53:05.398647,20.0,49.0,25440,12,False,27.0,6
16,2023-06-06 18:53:05.483967,6.1,49.0,25440,12,False,27.0,6
16,2023-06-06 18:53:05.567637,18.2,49.0,25440,12,False,27.0,6
16,2023-06-06 18:53:05.650930,38.2,49.1,25440,12,False,27.0,6
16,2023-06-06 18:53:05.735980,34.4,49.1,25440,12,False,27.0,6
16,2023-06-06 18:53:05.819829,44.1,49.1,25440,12,False,27.0,6
16,2023-06-06 18:53:05.903255,21.2,49.1,25440,12,False,27.0,6
16,2023-06-06 18:53:05.986906,11.8,49.1,25440,12,False,27.0,6
16,2023-06-06 18:53:06.070306,9.1,49.1,25440,12,False,27.0,6
16,2023-06-06 18:53:06.154632,8.8,49.1,25440,12,False,27.0,6
16,2023-06-06 18:53:06.239043,8.8,49.1,25440,12,False,27.0,6
15,2023-06-06 18:53:06.323326,6.1,49.1,25440,12,False,27.0,6
16,2023-06-06 18:53:06.407742,9.1,49.1,25440,12,False,27.0,6
15,2023-06-06 18:53:06.491924,8.8,49.1,25440,12,False,27.0,6
16,2023-06-06 18:53:06.576752,23.5,49.1,25440,12,False,27.0,6
15,2023-06-06 18:53:06.659757,36.4,49.1,25440,12,False,27.0,6
15,2023-06-06 18:53:06.743677,19.4,49.1,25440,12,False,27.0,6
18,2023-06-06 18:53:06.830521,19.4,49.0,25440,12,False,27.0,6
17,2023-06-06 18:53:06.913502,12.9,49.0,25440,12,False,27.0,6
17,2023-06-06 18:53:06.997742,9.1,49.0,25440,12,False,27.0,6
17,2023-06-06 18:53:07.081656,6.1,49.0,25440,12,False,27.0,6
17,2023-06-06 18:53:07.165518,9.1,49.0,25440,12,False,27.0,6
16,2023-06-06 18:53:07.248579,3.2,49.0,25440,12,False,27.0,6
17,2023-06-06 18:53:07.333722,11.4,49.0,25440,12,False,27.0,6
17,2023-06-06 18:53:07.417645,11.8,49.0,25440,12,False,27.0,6
17,2023-06-06 18:53:07.501433,6.1,49.0,25440,12,False,27.0,6
15,2023-06-06 18:53:07.583931,27.3,49.0,25440,12,False,27.0,6
15,2023-06-06 18:53:07.667836,34.4,49.1,25440,12,False,27.0,6
16,2023-06-06 18:53:07.752283,20.6,49.0,25440,12,False,27.0,6
20,2023-06-06 18:53:07.840569,23.5,49.0,25440,12,False,27.0,6
