surprise
34.011973816621555
34.011973816621555
34.011973816621555
82.99120419693715
77.49232426923777
95.50838111361398
50.4652046105463
57.4652046105463
46.381767304430376
44.800758898483586
47.61676334327018
47.61676334327018
32.12709191212561
32.12709191212561
34.011973816621555
34.011973816621555
34.011973816621555
34.011973816621555
34.011973816621555
34.011973816621555
34.011973816621555
34.011973816621555
34.011973816621555
34.011973816621555
34.011973816621555
34.011973816621555
34.011973816621555
34.011973816621555
34.011973816621555
34.011973816621555
34.011973816621555
34.011973816621555
34.011973816621555
34.011973816621555
34.011973816621555
34.011973816621555
34.011973816621555
34.011973816621555
34.011973816621555
34.011973816621555
34.011973816621555
34.011973816621555
34.011973816621555
34.011973816621555
34.011973816621555
34.011973816621555
34.011973816621555
34.011973816621555
34.011973816621555
34.011973816621555
34.011973816621555
34.011973816621555
34.011973816621555
