pixel,fps,pv,ra,stream,device,GPU
300,18,1.0,0.83,6,Laptop,0
300,18,1.0,0.94,6,Laptop,0
240,22,1.0,0.86,3,Xavier,1
300,18,1.0,0.83,6,Laptop,0
240,22,1.0,0.82,3,Xavier,1
300,18,1.0,0.89,6,Laptop,0
300,18,1.0,0.89,6,Laptop,0
240,22,1.0,0.86,3,Xavier,1
300,18,0.94,1.0,6,Laptop,0
300,18,1.0,0.89,6,Laptop,0
240,22,1.0,0.91,3,Xavier,1
300,18,1.0,0.94,6,Laptop,0
240,22,1.0,0.82,3,Xavier,1
300,18,1.0,1.0,6,Laptop,0
300,18,1.0,0.94,6,Laptop,0
240,22,1.0,0.73,3,Xavier,1
300,18,1.0,0.94,6,Laptop,0
300,18,1.0,1.0,6,Laptop,0
300,18,1.0,0.89,6,Laptop,0
240,22,0.82,0.82,3,Xavier,1
300,18,1.0,0.94,6,Laptop,0
240,22,1.0,0.86,3,Xavier,1
300,18,1.0,0.94,6,Laptop,0
300,18,1.0,0.94,6,Laptop,0
240,22,1.0,0.77,3,Xavier,1
300,18,1.0,0.94,6,Laptop,0
300,18,1.0,0.89,6,Laptop,0
240,22,1.0,0.73,3,Xavier,1
300,18,1.0,0.94,6,Laptop,0
300,18,1.0,0.94,6,Laptop,0
240,22,1.0,0.82,3,Xavier,1
300,18,1.0,1.0,6,Laptop,0
300,18,1.0,1.0,6,Laptop,0
240,22,0.82,0.82,3,Xavier,1
300,18,1.0,0.94,6,Laptop,0
300,18,1.0,0.94,6,Laptop,0
240,22,1.0,0.64,3,Xavier,1
300,18,1.0,0.83,6,Laptop,0
240,22,1.0,0.82,3,Xavier,1
300,18,1.0,0.83,6,Laptop,0
240,22,1.0,0.86,3,Xavier,1
300,18,1.0,1.0,6,Laptop,0
300,18,0.94,1.0,6,Laptop,0
240,22,1.0,0.73,3,Xavier,1
300,18,1.0,0.94,6,Laptop,0
240,22,1.0,0.77,3,Xavier,1
300,18,1.0,0.83,6,Laptop,0
240,22,0.95,0.73,3,Xavier,1
300,18,1.0,0.78,6,Laptop,0
300,18,1.0,0.78,6,Laptop,0
300,18,1.0,0.94,6,Laptop,0
240,22,1.0,0.68,3,Xavier,1
300,18,1.0,0.89,6,Laptop,0
240,22,0.95,0.82,3,Xavier,1
300,18,0.94,1.0,6,Laptop,0
240,22,1.0,0.73,3,Xavier,1
300,18,0.94,0.67,6,Laptop,0
240,22,0.95,0.91,3,Xavier,1
300,18,1.0,0.89,6,Laptop,0
300,18,1.0,0.83,6,Laptop,0
240,22,0.95,0.77,3,Xavier,1
300,18,1.0,0.83,6,Laptop,0
240,22,0.95,0.77,3,Xavier,1
300,18,0.94,0.83,6,Laptop,0
240,22,1.0,0.73,3,Xavier,1
300,18,1.0,0.94,6,Laptop,0
240,22,1.0,0.82,3,Xavier,1
300,18,0.94,1.0,6,Laptop,0
300,18,1.0,0.94,6,Laptop,0
240,22,1.0,0.82,3,Xavier,1
300,18,1.0,0.94,6,Laptop,0
240,22,0.95,0.86,3,Xavier,1
300,18,1.0,0.89,6,Laptop,0
300,18,1.0,0.83,6,Laptop,0
240,22,1.0,0.68,3,Xavier,1
300,18,1.0,1.0,6,Laptop,0
240,22,1.0,0.77,3,Xavier,1
300,18,1.0,0.83,6,Laptop,0
240,22,1.0,0.82,3,Xavier,1
300,18,1.0,0.89,6,Laptop,0
300,18,1.0,0.83,6,Laptop,0
240,22,1.0,0.77,3,Xavier,1
300,18,1.0,0.83,6,Laptop,0
240,22,0.95,0.82,3,Xavier,1
300,18,1.0,0.72,6,Laptop,0
240,22,1.0,0.73,3,Xavier,1
300,18,1.0,0.89,6,Laptop,0
300,18,1.0,0.94,6,Laptop,0
240,22,1.0,0.82,3,Xavier,1
300,18,1.0,0.89,6,Laptop,0
240,22,0.82,0.77,3,Xavier,1
300,18,1.0,0.83,6,Laptop,0
300,18,1.0,0.83,6,Laptop,0
240,22,0.82,0.77,3,Xavier,1
300,18,1.0,0.83,6,Laptop,0
240,22,1.0,0.73,3,Xavier,1
300,18,1.0,1.0,6,Laptop,0
240,22,1.0,0.82,3,Xavier,1
300,18,1.0,0.78,6,Laptop,0
240,22,1.0,0.82,3,Xavier,1
300,18,1.0,0.83,6,Laptop,0
240,22,1.0,0.82,3,Xavier,1
300,18,1.0,0.83,6,Laptop,0
300,18,1.0,0.72,6,Laptop,0
240,22,1.0,0.82,3,Xavier,1
300,18,1.0,0.83,6,Laptop,0
240,22,0.82,0.82,3,Xavier,1
300,18,1.0,0.94,6,Laptop,0
300,18,1.0,0.83,6,Laptop,0
240,22,1.0,0.68,3,Xavier,1
300,18,1.0,0.89,6,Laptop,0
240,22,1.0,0.73,3,Xavier,1
300,18,1.0,0.83,6,Laptop,0
300,18,1.0,0.83,6,Laptop,0
240,22,1.0,0.86,3,Xavier,1
300,18,1.0,0.83,6,Laptop,0
240,22,1.0,0.77,3,Xavier,1
300,18,1.0,0.89,6,Laptop,0
300,18,1.0,1.0,6,Laptop,0
240,22,1.0,0.73,3,Xavier,1
300,18,1.0,0.89,6,Laptop,0
240,22,1.0,0.68,3,Xavier,1
300,18,1.0,0.89,6,Laptop,0
300,18,0.94,0.89,6,Laptop,0
240,22,1.0,0.73,3,Xavier,1
300,18,1.0,0.94,6,Laptop,0
240,22,0.82,0.82,3,Xavier,1
300,18,1.0,0.72,6,Laptop,0
240,22,1.0,0.77,3,Xavier,1
300,18,1.0,0.78,6,Laptop,0
240,22,1.0,0.86,3,Xavier,1
300,18,1.0,0.89,6,Laptop,0
300,18,1.0,0.83,6,Laptop,0
240,22,1.0,0.82,3,Xavier,1
300,18,0.94,0.83,6,Laptop,0
240,22,0.95,0.77,3,Xavier,1
300,18,1.0,0.94,6,Laptop,0
300,18,0.94,0.94,6,Laptop,0
240,22,1.0,0.73,3,Xavier,1
300,18,1.0,0.83,6,Laptop,0
240,22,0.82,0.73,3,Xavier,1
300,18,1.0,0.94,6,Laptop,0
240,22,1.0,0.77,3,Xavier,1
300,18,1.0,0.83,6,Laptop,0
300,18,1.0,0.83,6,Laptop,0
240,22,1.0,0.73,3,Xavier,1
420,30,1.0,0.57,6,Laptop,0
240,22,1.0,0.77,3,Xavier,1
420,30,1.0,0.9,6,Laptop,0
240,22,1.0,0.86,3,Xavier,1
300,18,1.0,0.94,6,Laptop,0
300,18,1.0,1.0,6,Laptop,0
240,22,1.0,0.86,3,Xavier,1
300,18,1.0,1.0,6,Laptop,0
300,18,1.0,0.94,6,Laptop,0
240,22,1.0,0.86,3,Xavier,1
300,18,1.0,1.0,6,Laptop,0
240,22,1.0,0.82,3,Xavier,1
300,18,1.0,0.94,6,Laptop,0
300,18,1.0,0.89,6,Laptop,0
240,22,0.95,0.86,3,Xavier,1
300,18,1.0,0.89,6,Laptop,0
300,18,1.0,1.0,6,Laptop,0
240,22,1.0,0.77,3,Xavier,1
300,18,1.0,1.0,6,Laptop,0
300,18,0.94,1.0,6,Laptop,0
240,22,1.0,0.82,3,Xavier,1
300,18,1.0,0.94,6,Laptop,0
300,18,1.0,0.94,6,Laptop,0
240,22,1.0,0.82,3,Xavier,1
300,18,1.0,0.94,6,Laptop,0
240,22,1.0,0.86,3,Xavier,1
300,18,1.0,1.0,6,Laptop,0
300,18,1.0,0.94,6,Laptop,0
240,22,1.0,0.77,3,Xavier,1
300,18,1.0,0.89,6,Laptop,0
240,22,0.95,0.82,3,Xavier,1
300,18,1.0,0.83,6,Laptop,0
300,18,0.94,0.89,6,Laptop,0
240,22,1.0,0.86,3,Xavier,1
300,18,1.0,0.83,6,Laptop,0
240,22,1.0,0.82,3,Xavier,1
300,18,1.0,0.89,6,Laptop,0
300,18,1.0,0.89,6,Laptop,0
240,22,1.0,0.73,3,Xavier,1
300,18,1.0,0.83,6,Laptop,0
240,22,0.82,0.86,3,Xavier,1
300,18,1.0,0.83,6,Laptop,0
240,22,1.0,0.82,3,Xavier,1
300,18,1.0,0.83,6,Laptop,0
300,18,1.0,0.78,6,Laptop,0
240,22,1.0,0.82,3,Xavier,1
300,18,1.0,0.78,6,Laptop,0
240,22,1.0,0.68,3,Xavier,1
300,18,0.94,0.83,6,Laptop,0
240,22,1.0,0.73,3,Xavier,1
300,18,1.0,0.89,6,Laptop,0
300,18,1.0,0.78,6,Laptop,0
240,22,1.0,0.77,3,Xavier,1
300,18,1.0,0.78,6,Laptop,0
240,22,1.0,0.86,3,Xavier,1
300,18,1.0,0.78,6,Laptop,0
240,22,1.0,0.77,3,Xavier,1
300,18,1.0,0.89,6,Laptop,0
300,18,1.0,0.89,6,Laptop,0
240,22,1.0,0.82,3,Xavier,1
300,18,0.94,0.89,6,Laptop,0
240,22,1.0,0.77,3,Xavier,1
300,18,1.0,0.78,6,Laptop,0
240,22,1.0,0.82,3,Xavier,1
300,18,1.0,0.83,6,Laptop,0
300,18,1.0,0.94,6,Laptop,0
240,22,1.0,0.86,3,Xavier,1
300,18,1.0,0.89,6,Laptop,0
240,22,1.0,0.86,3,Xavier,1
300,18,1.0,0.78,6,Laptop,0
240,22,0.95,0.82,3,Xavier,1
300,18,1.0,0.83,6,Laptop,0
300,18,1.0,0.89,6,Laptop,0
240,22,1.0,0.73,3,Xavier,1
300,18,0.94,0.94,6,Laptop,0
240,22,1.0,0.82,3,Xavier,1
300,18,1.0,0.72,6,Laptop,0
240,22,1.0,0.82,3,Xavier,1
300,18,0.94,0.78,6,Laptop,0
300,18,1.0,0.89,6,Laptop,0
240,22,1.0,0.86,3,Xavier,1
300,18,1.0,0.89,6,Laptop,0
240,22,1.0,0.82,3,Xavier,1
300,18,0.94,0.89,6,Laptop,0
300,18,1.0,0.78,6,Laptop,0
240,22,0.82,0.82,3,Xavier,1
300,18,1.0,0.67,6,Laptop,0
240,22,1.0,0.86,3,Xavier,1
300,18,1.0,0.89,6,Laptop,0
240,22,1.0,0.91,3,Xavier,1
300,18,0.94,0.83,6,Laptop,0
240,22,1.0,0.82,3,Xavier,1
300,18,1.0,0.78,6,Laptop,0
300,18,1.0,0.89,6,Laptop,0
240,22,1.0,0.77,3,Xavier,1
300,18,1.0,0.94,6,Laptop,0
240,22,1.0,0.73,3,Xavier,1
300,18,1.0,0.89,6,Laptop,0
300,18,1.0,0.89,6,Laptop,0
240,22,1.0,0.77,3,Xavier,1
300,18,1.0,0.83,6,Laptop,0
240,22,1.0,0.82,3,Xavier,1
300,18,0.94,0.83,6,Laptop,0
240,22,1.0,0.82,3,Xavier,1
240,22,1.0,0.82,3,Xavier,1
300,18,1.0,0.39,6,Laptop,0
300,18,1.0,0.83,6,Laptop,0
240,22,1.0,0.82,3,Xavier,1
240,22,1.0,0.73,3,Xavier,1
300,18,1.0,0.56,6,Laptop,0
240,22,0.82,0.77,3,Xavier,1
300,18,1.0,0.5,6,Laptop,0
240,22,1.0,0.77,3,Xavier,1
240,22,0.95,0.73,3,Xavier,1
420,30,1.0,0.1,6,Laptop,0
240,22,1.0,0.77,3,Xavier,1
240,22,1.0,0.77,3,Xavier,1
420,30,1.0,0.27,6,Laptop,0
300,18,1.0,0.72,6,Laptop,0
240,22,1.0,0.73,3,Xavier,1
300,18,1.0,0.78,6,Laptop,0
240,22,1.0,0.68,3,Xavier,1
300,18,1.0,0.78,6,Laptop,0
300,18,1.0,0.89,6,Laptop,0
240,22,1.0,0.73,3,Xavier,1
300,18,1.0,0.94,6,Laptop,0
240,22,1.0,0.86,3,Xavier,1
300,18,1.0,0.89,6,Laptop,0
240,22,1.0,0.82,3,Xavier,1
300,18,0.94,0.83,6,Laptop,0
300,18,1.0,0.94,6,Laptop,0
240,22,1.0,0.82,3,Xavier,1
300,18,1.0,0.83,6,Laptop,0
240,22,1.0,0.86,3,Xavier,1
300,18,1.0,0.89,6,Laptop,0
300,18,1.0,0.89,6,Laptop,0
240,22,0.95,0.77,3,Xavier,1
300,18,1.0,0.89,6,Laptop,0
240,22,1.0,0.73,3,Xavier,1
300,18,1.0,0.78,6,Laptop,0
240,22,1.0,0.82,3,Xavier,1
300,18,1.0,0.72,6,Laptop,0
300,18,1.0,0.83,6,Laptop,0
240,22,1.0,0.82,3,Xavier,1
300,18,1.0,0.94,6,Laptop,0
300,18,1.0,0.94,6,Laptop,0
240,22,1.0,0.86,3,Xavier,1
300,18,1.0,0.94,6,Laptop,0
300,18,1.0,0.94,6,Laptop,0
240,22,0.82,0.86,3,Xavier,1
300,18,1.0,0.94,6,Laptop,0
240,22,1.0,0.77,3,Xavier,1
300,18,1.0,0.94,6,Laptop,0
300,18,1.0,1.0,6,Laptop,0
240,22,1.0,0.73,3,Xavier,1
300,18,1.0,0.94,6,Laptop,0
300,18,1.0,1.0,6,Laptop,0
240,22,0.82,0.73,3,Xavier,1
300,18,1.0,0.89,6,Laptop,0
300,18,1.0,1.0,6,Laptop,0
240,22,0.82,0.82,3,Xavier,1
300,18,1.0,0.94,6,Laptop,0
300,18,1.0,0.94,6,Laptop,0
240,22,1.0,0.73,3,Xavier,1
300,18,0.94,0.94,6,Laptop,0
300,18,1.0,0.94,6,Laptop,0
240,22,1.0,0.68,3,Xavier,1
300,18,1.0,1.0,6,Laptop,0
240,22,0.82,0.82,3,Xavier,1
300,18,1.0,0.61,6,Laptop,0
240,22,1.0,0.68,3,Xavier,1
300,18,1.0,0.78,6,Laptop,0
240,22,1.0,0.91,3,Xavier,1
300,18,0.94,0.72,6,Laptop,0
240,22,1.0,0.86,3,Xavier,1
300,18,1.0,0.83,6,Laptop,0
240,22,0.95,0.77,3,Xavier,1
300,18,1.0,0.83,6,Laptop,0
240,22,1.0,0.77,3,Xavier,1
300,18,1.0,0.83,6,Laptop,0
240,22,0.95,0.82,3,Xavier,1
300,18,1.0,0.72,6,Laptop,0
240,22,1.0,0.73,3,Xavier,1
300,18,1.0,0.56,6,Laptop,0
240,22,1.0,0.82,3,Xavier,1
300,18,1.0,0.72,6,Laptop,0
240,22,1.0,0.82,3,Xavier,1
300,18,1.0,0.89,6,Laptop,0
300,18,1.0,0.94,6,Laptop,0
240,22,0.95,0.73,3,Xavier,1
300,18,1.0,0.83,6,Laptop,0
240,22,1.0,0.86,3,Xavier,1
300,18,1.0,0.72,6,Laptop,0
240,22,1.0,0.77,3,Xavier,1
300,18,1.0,0.83,6,Laptop,0
240,22,1.0,0.77,3,Xavier,1
300,18,1.0,0.72,6,Laptop,0
240,22,1.0,0.91,3,Xavier,1
300,18,1.0,0.83,6,Laptop,0
300,18,1.0,0.89,6,Laptop,0
240,22,1.0,0.82,3,Xavier,1
300,18,1.0,0.83,6,Laptop,0
240,22,1.0,0.86,3,Xavier,1
300,18,1.0,1.0,6,Laptop,0
240,22,1.0,0.73,3,Xavier,1
300,18,1.0,0.94,6,Laptop,0
300,18,1.0,0.83,6,Laptop,0
240,22,0.95,0.77,3,Xavier,1
300,18,1.0,0.83,6,Laptop,0
240,22,0.95,0.73,3,Xavier,1
300,18,0.94,0.89,6,Laptop,0
240,22,1.0,0.73,3,Xavier,1
300,18,1.0,0.78,6,Laptop,0
300,18,1.0,0.89,6,Laptop,0
240,22,0.82,0.73,3,Xavier,1
420,30,1.0,0.5,6,Laptop,0
240,22,1.0,0.82,3,Xavier,1
240,22,1.0,0.77,3,Xavier,1
420,30,1.0,0.47,6,Laptop,0
300,18,1.0,0.78,6,Laptop,0
240,22,1.0,0.77,3,Xavier,1
300,18,1.0,0.94,6,Laptop,0
240,22,1.0,0.77,3,Xavier,1
300,18,1.0,0.89,6,Laptop,0
240,22,1.0,0.86,3,Xavier,1
300,18,0.94,0.94,6,Laptop,0
240,22,1.0,0.77,3,Xavier,1
300,18,1.0,0.72,6,Laptop,0
300,18,1.0,0.78,6,Laptop,0
240,22,0.82,0.82,3,Xavier,1
300,18,0.94,0.78,6,Laptop,0
240,22,1.0,0.73,3,Xavier,1
300,18,1.0,0.89,6,Laptop,0
240,22,1.0,0.77,3,Xavier,1
300,18,1.0,0.89,6,Laptop,0
300,18,1.0,0.94,6,Laptop,0
240,22,1.0,0.77,3,Xavier,1
300,18,1.0,0.89,6,Laptop,0
240,22,1.0,0.77,3,Xavier,1
300,18,1.0,0.89,6,Laptop,0
240,22,0.82,0.91,3,Xavier,1
300,18,1.0,0.78,6,Laptop,0
240,22,1.0,0.77,3,Xavier,1
300,18,1.0,0.78,6,Laptop,0
300,18,0.94,0.83,6,Laptop,0
240,22,1.0,0.73,3,Xavier,1
300,18,1.0,0.78,6,Laptop,0
240,22,1.0,0.82,3,Xavier,1
300,18,1.0,0.83,6,Laptop,0
300,18,1.0,0.94,6,Laptop,0
240,22,0.82,0.86,3,Xavier,1
300,18,1.0,0.94,6,Laptop,0
240,22,1.0,0.73,3,Xavier,1
300,18,1.0,0.83,6,Laptop,0
300,18,1.0,0.83,6,Laptop,0
240,22,1.0,0.77,3,Xavier,1
300,18,1.0,0.94,6,Laptop,0
240,22,1.0,0.73,3,Xavier,1
300,18,1.0,0.78,6,Laptop,0
240,22,0.82,0.73,3,Xavier,1
300,18,1.0,0.78,6,Laptop,0
240,22,1.0,0.77,3,Xavier,1
300,18,1.0,0.72,6,Laptop,0
240,22,1.0,0.77,3,Xavier,1
300,18,1.0,0.83,6,Laptop,0
300,18,1.0,0.89,6,Laptop,0
240,22,1.0,0.64,3,Xavier,1
300,18,1.0,0.89,6,Laptop,0
240,22,1.0,0.68,3,Xavier,1
300,18,1.0,0.83,6,Laptop,0
240,22,1.0,0.73,3,Xavier,1
300,18,1.0,0.83,6,Laptop,0
240,22,1.0,0.82,3,Xavier,1
300,18,1.0,0.67,6,Laptop,0
300,18,0.94,0.61,6,Laptop,0
240,22,0.82,0.86,3,Xavier,1
300,18,1.0,0.83,6,Laptop,0
240,22,1.0,0.73,3,Xavier,1
300,18,1.0,0.83,6,Laptop,0
240,22,1.0,0.86,3,Xavier,1
300,18,0.94,0.78,6,Laptop,0
240,22,0.95,0.91,3,Xavier,1
300,18,1.0,0.78,6,Laptop,0
240,22,1.0,0.77,3,Xavier,1
240,22,1.0,0.91,3,Xavier,1
240,22,1.0,0.59,3,Xavier,1
240,22,0.95,0.82,3,Xavier,1
240,22,1.0,0.82,3,Xavier,1
180,22,0.91,1.0,1,Laptop,0
180,22,0.87,0.95,6,Laptop,0
420,30,1.0,0.77,6,Laptop,0
120,30,0.0,1.0,6,Laptop,0
120,30,0.0,0.97,6,Laptop,0
240,22,1.0,0.91,6,Laptop,0
240,22,1.0,0.95,6,Laptop,0
240,26,1.0,0.96,6,Laptop,0
240,26,1.0,0.96,6,Laptop,0
420,26,1.0,0.92,6,Laptop,0
420,26,1.0,0.92,6,Laptop,0
420,26,1.0,0.96,6,Laptop,0
420,14,1.0,1.0,6,Laptop,0
420,14,1.0,1.0,6,Laptop,0
240,30,0.87,0.93,6,Laptop,0
240,30,1.0,0.93,6,Laptop,0
360,18,1.0,1.0,1,Laptop,0
360,18,1.0,0.94,1,Laptop,0
180,14,0.55,1.0,1,Laptop,0
300,30,1.0,0.97,1,Laptop,0
300,30,1.0,0.93,1,Laptop,0
360,26,1.0,0.96,1,Laptop,0
360,26,1.0,0.96,1,Laptop,0
300,26,1.0,0.92,1,Laptop,0
300,26,1.0,0.88,1,Laptop,0
300,22,1.0,0.95,1,Laptop,0
300,22,1.0,0.95,1,Laptop,0
240,30,0.87,0.87,1,Laptop,0
240,30,1.0,0.9,1,Laptop,0
420,30,1.0,0.93,1,Laptop,0
420,30,1.0,0.93,1,Laptop,0
420,30,1.0,0.93,1,Laptop,0
420,30,1.0,0.87,1,Laptop,0
180,30,0.83,0.87,1,Laptop,0
420,30,1.0,0.93,1,Laptop,0
420,30,1.0,0.93,1,Laptop,0
420,30,1.0,0.93,1,Laptop,0
420,30,1.0,0.93,1,Laptop,0
420,30,1.0,0.97,1,Laptop,0
120,30,0.07,0.93,1,Laptop,0
120,30,0.07,0.87,1,Laptop,0
420,30,1.0,0.87,1,Laptop,0
420,30,1.0,0.93,1,Laptop,0
420,30,1.0,0.97,1,Laptop,0
420,30,1.0,0.97,1,Laptop,0
420,30,1.0,0.97,1,Laptop,0
420,30,1.0,0.97,1,Laptop,0
420,30,1.0,0.97,1,Laptop,0
420,30,1.0,0.9,1,Laptop,0
420,30,1.0,0.9,1,Laptop,0
360,30,1.0,0.87,1,Laptop,0
420,30,1.0,0.87,1,Laptop,0
420,30,1.0,0.9,1,Laptop,0
420,30,1.0,0.87,1,Laptop,0
300,22,0.95,0.91,1,Laptop,0
300,22,1.0,0.95,1,Laptop,0
300,22,1.0,0.95,1,Laptop,0
300,22,1.0,0.95,1,Laptop,0
300,22,1.0,0.95,1,Laptop,0
300,22,1.0,0.91,1,Laptop,0
300,22,0.87,0.86,1,Laptop,0
420,30,1.0,0.9,1,Laptop,0
420,30,1.0,0.9,1,Laptop,0
420,30,1.0,0.87,1,Laptop,0
420,30,1.0,0.9,1,Laptop,0
420,30,1.0,0.93,1,Laptop,0
420,30,1.0,0.9,1,Laptop,0
420,30,1.0,0.83,1,Laptop,0
420,30,1.0,0.93,1,Laptop,0
420,30,1.0,0.97,1,Laptop,0
420,30,1.0,0.87,1,Laptop,0
420,30,1.0,0.87,1,Laptop,0
420,30,1.0,0.93,1,Laptop,0
420,30,1.0,0.97,1,Laptop,0
420,30,1.0,0.93,1,Laptop,0
420,30,1.0,0.93,1,Laptop,0
420,30,1.0,0.93,1,Laptop,0
420,30,1.0,0.97,1,Laptop,0
420,30,1.0,0.9,1,Laptop,0
420,30,1.0,0.97,1,Laptop,0
420,30,1.0,0.97,1,Laptop,0
420,30,1.0,0.97,1,Laptop,0
420,30,1.0,0.93,1,Laptop,0
420,30,1.0,0.93,1,Laptop,0
420,30,1.0,0.97,1,Laptop,0
420,30,1.0,0.97,1,Laptop,0
420,30,1.0,0.97,1,Laptop,0
420,30,1.0,0.97,1,Laptop,0
420,30,1.0,0.97,1,Laptop,0
420,30,1.0,0.97,1,Laptop,0
420,30,1.0,0.93,1,Laptop,0
420,30,1.0,0.93,1,Laptop,0
420,30,1.0,0.93,1,Laptop,0
420,30,1.0,0.93,1,Laptop,0
420,30,1.0,0.93,1,Laptop,0
420,30,1.0,0.93,1,Laptop,0
420,30,1.0,0.93,1,Laptop,0
420,30,1.0,0.93,1,Laptop,0
420,30,1.0,0.97,1,Laptop,0
420,30,1.0,0.9,1,Laptop,0
420,30,1.0,0.83,1,Laptop,0
420,30,1.0,0.97,1,Laptop,0
420,30,1.0,0.9,1,Laptop,0
420,30,1.0,0.97,1,Laptop,0
420,30,1.0,0.93,1,Laptop,0
420,30,1.0,0.87,1,Laptop,0
420,30,1.0,0.9,1,Laptop,0
420,30,1.0,0.87,1,Laptop,0
420,30,1.0,0.83,1,Laptop,0
420,30,1.0,0.93,1,Laptop,0
420,30,1.0,0.97,1,Laptop,0
420,30,1.0,0.9,1,Laptop,0
420,30,1.0,0.87,1,Laptop,0
420,30,1.0,0.9,1,Laptop,0
420,30,1.0,0.97,1,Laptop,0
420,30,1.0,0.93,1,Laptop,0
420,30,1.0,0.97,1,Laptop,0
420,30,1.0,0.93,1,Laptop,0
420,30,1.0,0.93,1,Laptop,0
420,30,1.0,0.93,1,Laptop,0
420,30,1.0,0.97,1,Laptop,0
420,30,1.0,0.9,1,Laptop,0
420,30,1.0,0.93,1,Laptop,0
420,30,1.0,0.93,1,Laptop,0
420,30,1.0,0.9,1,Laptop,0
420,30,1.0,0.93,1,Laptop,0
420,30,1.0,0.97,1,Laptop,0
420,30,1.0,0.97,1,Laptop,0
420,30,1.0,0.93,1,Laptop,0
420,30,1.0,0.93,1,Laptop,0
420,30,1.0,0.93,1,Laptop,0
420,30,1.0,0.9,1,Laptop,0
420,30,1.0,0.97,1,Laptop,0
420,30,1.0,0.93,1,Laptop,0
420,30,1.0,0.9,1,Laptop,0
420,30,1.0,0.9,1,Laptop,0
420,30,1.0,0.87,1,Laptop,0
420,30,1.0,0.9,1,Laptop,0
420,30,1.0,0.9,1,Laptop,0
420,30,1.0,0.87,1,Laptop,0
420,30,1.0,0.97,1,Laptop,0
420,30,1.0,0.93,1,Laptop,0
420,30,1.0,0.97,1,Laptop,0
420,30,1.0,0.87,1,Laptop,0
420,30,1.0,0.9,1,Laptop,0
420,30,1.0,0.87,1,Laptop,0
420,30,1.0,0.9,1,Laptop,0
420,30,1.0,0.9,1,Laptop,0
420,30,1.0,0.9,1,Laptop,0
420,30,1.0,0.8,1,Laptop,0
420,30,1.0,0.87,1,Laptop,0
420,30,1.0,0.9,1,Laptop,0
420,30,1.0,0.9,1,Laptop,0
420,30,1.0,0.93,1,Laptop,0
420,30,1.0,0.87,1,Laptop,0
420,30,1.0,0.8,1,Laptop,0
420,30,1.0,0.97,1,Laptop,0
420,30,1.0,0.97,1,Laptop,0
420,30,1.0,0.97,1,Laptop,0
420,30,1.0,0.97,1,Laptop,0
420,30,1.0,0.97,1,Laptop,0
420,30,1.0,0.93,1,Laptop,0
420,30,1.0,0.97,1,Laptop,0
420,30,1.0,0.93,10,Laptop,0
420,30,1.0,0.9,10,Laptop,0
420,22,1.0,0.95,10,Laptop,0
420,22,0.95,0.77,10,Laptop,0
420,30,1.0,0.93,10,Laptop,0
420,30,1.0,0.87,10,Laptop,0
420,30,1.0,0.3,10,Laptop,0
420,30,1.0,0.13,10,Laptop,0
420,30,1.0,0.4,10,Laptop,0
420,30,1.0,0.03,5,Laptop,0
420,30,1.0,0.53,6,Laptop,0
420,30,1.0,0.5,6,Laptop,0
420,18,1.0,0.83,6,Laptop,0
420,18,1.0,0.89,6,Laptop,0
360,22,1.0,0.73,6,Laptop,0
360,22,1.0,0.73,6,Laptop,0
420,30,1.0,0.4,6,Laptop,0
420,30,1.0,0.3,6,Laptop,0
420,30,1.0,0.6,6,Laptop,0
420,30,1.0,0.37,6,Laptop,0
420,30,1.0,0.53,6,Laptop,0
420,30,1.0,0.37,6,Laptop,0
420,30,1.0,0.47,6,Laptop,0
420,30,1.0,0.3,6,Laptop,0
420,30,1.0,0.57,6,Laptop,0
420,30,1.0,0.57,6,Laptop,0
420,30,1.0,0.27,6,Laptop,0
420,30,1.0,0.27,6,Laptop,0
420,30,1.0,0.4,6,Laptop,0
420,30,1.0,0.53,6,Laptop,0
420,30,1.0,0.37,6,Laptop,0
420,30,1.0,0.3,6,Laptop,0
420,30,1.0,0.27,3,Laptop,0
420,30,1.0,0.83,3,Laptop,0
420,30,1.0,0.9,3,Laptop,0
420,30,1.0,0.87,3,Laptop,0
420,30,1.0,0.83,3,Laptop,0
420,30,1.0,0.9,3,Laptop,0
420,30,1.0,0.9,3,Laptop,0
420,30,1.0,0.73,3,Laptop,0
420,30,1.0,0.87,3,Laptop,0
420,30,1.0,0.87,3,Laptop,0
420,30,1.0,0.53,3,Laptop,0
420,30,1.0,0.73,3,Laptop,0
420,30,1.0,0.9,3,Laptop,0
420,30,1.0,0.83,3,Laptop,0
420,30,1.0,0.93,3,Laptop,0
420,30,1.0,0.9,3,Laptop,0
420,30,1.0,0.93,3,Laptop,0
420,30,1.0,0.83,3,Laptop,0
420,30,1.0,0.73,3,Laptop,0
420,30,1.0,0.87,3,Laptop,0
420,30,1.0,0.83,3,Laptop,0
420,30,1.0,0.7,3,Laptop,0
420,30,1.0,0.9,3,Laptop,0
420,30,1.0,0.87,3,Laptop,0
420,30,1.0,0.63,3,Laptop,0
420,30,1.0,0.8,3,Laptop,0
420,30,1.0,0.8,3,Laptop,0
420,30,1.0,0.83,3,Laptop,0
420,30,1.0,0.77,3,Laptop,0
420,30,1.0,0.83,3,Laptop,0
420,30,1.0,0.87,3,Laptop,0
420,30,1.0,0.83,3,Laptop,0
420,30,1.0,0.93,3,Laptop,0
420,30,1.0,0.8,3,Laptop,0
420,30,1.0,0.67,3,Laptop,0
420,30,1.0,0.77,3,Laptop,0
